Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Brooksville,Hernando_FL,FL,91.9,54,10,6.9,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Columbus,Franklin_OH,OH,72.7,39,10,8.1,0,Clear,TRUE,FALSE,FALSE,day
2,Costa Mesa,Orange_CA,CA,60.1,75,10,11.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Boalsburg,Centre_PA,PA,19.4,67,10,20.7,0,Clear,FALSE,FALSE,FALSE,night
3,Forsyth,Rosebud_MT,MT,-10,86,10,3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Huntersville,Mecklenburg_NC,NC,68,64,4,5.8,0,Rain,FALSE,FALSE,TRUE,day
3,Alabaster,Shelby_AL,AL,72,64,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Hollister,Santa Clara_CA,CA,48.2,93,3,4.6,0,Overcast,FALSE,TRUE,FALSE,day
2,Huntsville,Madison_AL,AL,77.2,80,9,4.6,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,West Nyack,Rockland_NY,NY,43,71,10,12.7,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,75.2,78,9,15,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,64.4,34,10,0,0,Scattered Clouds,FALSE,TRUE,FALSE,day
3,Providence,Providence_RI,RI,37,37,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Nashville,Davidson_TN,TN,50,31,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,West Valley City,Salt Lake_UT,UT,79,27,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Torrance,Los Angeles_CA,CA,62.6,77,10,6.9,0,Overcast,FALSE,FALSE,TRUE,night
2,Oklahoma City,Cleveland_OK,OK,84,58,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Columbus,Franklin_OH,OH,63,100,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Anaheim,Orange_CA,CA,62,5,10,8,0,Fair,FALSE,FALSE,FALSE,day
3,Greensboro,Guilford_NC,NC,33.1,37,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,60.1,31,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Pacoima,Los Angeles_CA,CA,66,73,10,10,0,Fair,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,60,42,10,6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Lebec,Kern_CA,CA,50,41,10,5.8,0,Clear,TRUE,FALSE,FALSE,night
2,Orlando,Orange_FL,FL,75.9,87,10,0,0,Clear,FALSE,FALSE,TRUE,night
2,Vista,San Diego_CA,CA,53.1,69,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
3,Pittsburgh,Allegheny_PA,PA,82,41,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,York,York_PA,PA,39,79,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Encinitas,San Diego_CA,CA,57,83,10,3,0,Fair,FALSE,FALSE,FALSE,twilight
3,Brooklyn,Kings_NY,NY,73.9,52,10,0,0,Clear,FALSE,FALSE,TRUE,twilight
2,Los Angeles,Los Angeles_CA,CA,70,81,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,night
2,Hollister,San Benito_CA,CA,53.6,100,0.2,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,73,79,9,16.1,0,Overcast,FALSE,FALSE,FALSE,day
2,San Dimas,Los Angeles_CA,CA,53.6,94,4,0,0,Overcast,FALSE,FALSE,FALSE,night
2,Fresno,Fresno_CA,CA,50,80,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Oakland,Alameda_CA,CA,57,72,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,91.9,55,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Castro Valley,Alameda_CA,CA,69.1,61,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
3,Memphis,Shelby_TN,TN,75.2,89,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,57,40,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,84,56,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Pittsburgh,Allegheny_PA,PA,54,33,10,17,0,Cloudy,FALSE,FALSE,FALSE,day
2,Jamaica,Queens_NY,NY,57.9,93,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,55,77,10,9,0,Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,71.1,63,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,64,80,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Lake Worth,Palm Beach_FL,FL,75.9,74,10,8.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Piedmont,Greenville_SC,SC,75.2,69,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
3,Columbia,Richland_SC,SC,70,32,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Lenexa,Johnson_KS,KS,78.1,62,10,3.5,0,Clear,TRUE,FALSE,FALSE,day
4,Middlefield,Geauga_OH,OH,24.8,68,10,0,0,Overcast,FALSE,FALSE,FALSE,day
3,Louisville,Jefferson_KY,KY,30,59,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Coos Bay,Coos_OR,OR,64,67,10,23,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,75,79,10,0,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Fort Myers,Lee_FL,FL,91,55,10,9.2,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Dallas,Dallas_TX,TX,24.8,59,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Colton,San Bernardino_CA,CA,66,73,7,6,0,Cloudy,FALSE,FALSE,FALSE,day
3,Franklin,Johnson_IN,IN,27,93,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,San Jose,Santa Clara_CA,CA,78.8,39,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
3,Whittier,Los Angeles_CA,CA,87.8,40,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Menlo Park,San Mateo_CA,CA,63,72,10,8,0,Fair,FALSE,FALSE,FALSE,night
3,Mesquite,Dallas_TX,TX,72.5,97,7,0,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,87.1,57,10,9.2,0,Clear,FALSE,FALSE,TRUE,day
2,Wrightwood,San Bernardino_CA,CA,57.9,47,10,13.8,0,Clear,FALSE,TRUE,FALSE,twilight
3,Winnsboro,Fairfield_SC,SC,63,100,4,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,79,90,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
3,Hampton,Hampton_VA,VA,75.2,65,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Whitehall,Lehigh_PA,PA,71.6,69,6,9.2,0.02,Light Rain,FALSE,FALSE,FALSE,day
2,Jonesboro,Clayton_GA,GA,64,70,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,night
3,Mercer Island,King_WA,WA,33.1,50,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Portland,Multnomah_OR,OR,39,89,9,0,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Raleigh,Wake_NC,NC,37.9,32,10,12.7,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Moreno Valley,Riverside_CA,CA,88.5,30,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Wheaton,DuPage_IL,IL,82.9,37,10,11.5,0,Clear,FALSE,FALSE,TRUE,day
2,Greenville,Greenville_SC,SC,80,71,10,18,0,Thunder in the Vicinity,FALSE,FALSE,TRUE,day
2,Simi Valley,Ventura_CA,CA,52,86,2,8,0.01,Fog,TRUE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,63,43,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,62.1,86,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
2,Newark,Essex_NJ,NJ,42.1,89,9,21.9,0.02,Overcast,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,61,83,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Chandler,Maricopa_AZ,AZ,81,18,10,6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Los Angeles,Los Angeles_CA,CA,64.9,22,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
3,Saint Clair Shores,Macomb_MI,MI,36,86,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,Swartz Creek,Genesee_MI,MI,28,78,10,16.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Coeur D Alene,Kootenai_ID,ID,24.8,80,1.2,4.6,0,Light Snow,FALSE,FALSE,FALSE,day
3,Rensselaer,Rensselaer_NY,NY,50,74,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,64,41,10,17.3,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Baton Rouge,East Baton Rouge_LA,LA,46.9,71,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Rocky River,Cuyahoga_OH,OH,60.1,62,10,11.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,84.9,69,10,8.1,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,37,67,10,12,0,Cloudy,FALSE,FALSE,FALSE,day
2,Rochester,Oakland_MI,MI,25.5,74,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,75.9,87,10,0,0,Scattered Clouds,TRUE,FALSE,FALSE,twilight
2,Florence,Florence_SC,SC,66,42,8,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Saint Louis,St. Louis County_MO,MO,55.9,34,10,15,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,McKinney,Collin_TX,TX,96.1,31,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Defuniak Springs,Walton_FL,FL,97,24,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Huntersville,Mecklenburg_NC,NC,46.4,53,10,0,0,Overcast,FALSE,FALSE,TRUE,day
2,Carmel,Hamilton_IN,IN,42.8,87,10,15,0,Clear,FALSE,FALSE,FALSE,twilight
3,Gansevoort,Saratoga_NY,NY,90,40,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Salt Lake City,Salt Lake_UT,UT,28,78,10,5,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Los Angeles,Los Angeles_CA,CA,78.1,60,10,3.5,0,Clear,TRUE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,18,71,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,twilight
3,Armonk,Westchester_NY,NY,78.1,68,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Athens,Limestone_AL,AL,59,93,7,3,0.03,Light Rain,FALSE,FALSE,TRUE,day
2,Oklahoma City,Oklahoma_OK,OK,93,39,10,20.7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Cranford,Union_NJ,NJ,45.5,90,5,13.8,0.1,Light Rain,FALSE,FALSE,FALSE,night
2,Garden Grove,Orange_CA,CA,64.9,42,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Lexington,Fayette_KY,KY,43,86,6,11.5,0,Light Rain,FALSE,FALSE,FALSE,day
2,Torrance,Los Angeles_CA,CA,71.6,73,10,9.2,0,Overcast,FALSE,TRUE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,63,81,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,55.9,45,10,3.5,0,Clear,FALSE,FALSE,TRUE,night
2,Houston,Harris_TX,TX,53.1,48,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Minneapolis,Hennepin_MN,MN,26.1,78,7,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,62.6,48,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Bethesda,Montgomery_MD,MD,41,86,10,16.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Hawthorne,Los Angeles_CA,CA,65,81,9,5,0,Cloudy,FALSE,FALSE,FALSE,night
2,Huntersville,Mecklenburg_NC,NC,60.8,27,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Cabin John,Montgomery_MD,MD,77,88,10,8.1,0,Light Rain,FALSE,FALSE,FALSE,day
3,Portland,Multnomah_OR,OR,55,83,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,82.9,51,10,16.1,0,Clear,FALSE,TRUE,FALSE,day
3,San Diego,San Diego_CA,CA,51.8,94,4,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
4,Winter Park,Orange_FL,FL,81,82,10,7,0,Fair,FALSE,FALSE,TRUE,day
3,Baton Rouge,East Baton Rouge_LA,LA,73.9,43,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Irvine,Orange_CA,CA,60,75,7,5,0,Cloudy,FALSE,FALSE,FALSE,day
2,Annandale,Fairfax County_VA,VA,28.4,78,10,0,0,Partly Cloudy,TRUE,FALSE,FALSE,twilight
3,Irmo,Richland_SC,SC,55.4,25,10,0,0,Clear,TRUE,FALSE,FALSE,day
2,Diamond Bar,Los Angeles_CA,CA,57,88,2,0,0,Fog,FALSE,FALSE,FALSE,twilight
2,Hatboro,Montgomery_PA,PA,82.9,46,10,18.4,0,Clear,FALSE,FALSE,TRUE,day
2,Auburndale,Middlesex_MA,MA,48,89,3,12.7,0.02,Light Rain,FALSE,FALSE,FALSE,day
3,San Jose,Santa Clara_CA,CA,54,53,10,10.4,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Bellflower,Los Angeles_CA,CA,66,68,9,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Castro Valley,Alameda_CA,CA,73,61,10,15,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Chicago,Cook_IL,IL,90,38,10,17.3,0,Scattered Clouds,TRUE,FALSE,FALSE,day
3,Irvine,Orange_CA,CA,69.1,68,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,66,38,10,11.5,0,Clear,FALSE,FALSE,FALSE,twilight
3,Federal Way,King_WA,WA,61,72,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Cross Plains,Robertson_TN,TN,60.1,20,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Acton,Los Angeles_CA,CA,53,59,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Las Vegas,Clark_NV,NV,69.1,11,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Bakersfield,Kern_CA,CA,91.9,25,6,10.4,0,Haze,FALSE,FALSE,FALSE,day
2,Mendota,Fresno_CA,CA,68,59,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Saint Louis,St. Louis County_MO,MO,73,29,10,6,0,Fair,TRUE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,6.1,58,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Flint,Genesee_MI,MI,57,42,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Fair Oaks,Sacramento_CA,CA,61,68,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,night
3,Fort Lauderdale,Broward_FL,FL,53.1,83,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Elgin,Kane_IL,IL,48,74,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Nuevo,Riverside_CA,CA,59,100,10,6,0,Cloudy,FALSE,FALSE,FALSE,night
2,Fort Walton Beach,Okaloosa_FL,FL,70.3,93,10,13.8,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Milwaukee,Milwaukee_WI,WI,71.6,78,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,50,71,10,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Okatie,Beaufort_SC,SC,57.2,38,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,98.6,16,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,62.1,70,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,86,62,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Sun Valley,Los Angeles_CA,CA,89.1,29,10,6.9,0,Clear,TRUE,FALSE,FALSE,day
2,Portland,Multnomah_OR,OR,57,81,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Fontana,San Bernardino_CA,CA,93,34,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Garner,Wake_NC,NC,27,81,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Mission Hills,Los Angeles_CA,CA,63,72,6,0,0,Haze,FALSE,FALSE,FALSE,twilight
2,Oakland,Alameda_CA,CA,54,100,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,72,46,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Lexington,Lexington_SC,SC,57.9,51,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Shreveport,Caddo_LA,LA,73,24,10,10,0,Fair,FALSE,FALSE,FALSE,day
2,Zachary,East Baton Rouge_LA,LA,52,41,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,88,59,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Greenville,Greenville_SC,SC,60.1,28,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Tulsa,Tulsa_OK,OK,57,51,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
2,Villa Park,DuPage_IL,IL,46,93,4,13,0,Light Drizzle,FALSE,FALSE,TRUE,day
2,Dayton,Montgomery_OH,OH,75,79,10,15,0,Overcast,FALSE,FALSE,FALSE,day
2,Norwood,Norfolk_MA,MA,28.9,40,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Memphis,Shelby_TN,TN,59,88,10,3,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Mooreland,Wayne_IN,IN,50,61,6,6.9,0,Haze,FALSE,FALSE,FALSE,twilight
2,Minneapolis,Anoka_MN,MN,68,64,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,65,63,10,7,0,Fair,TRUE,FALSE,FALSE,night
2,Atlanta,Fulton_GA,GA,73.9,43,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Valdosta,Lowndes_GA,GA,30,92,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Albany,Albany_NY,NY,39.9,70,10,17.3,0,Overcast,FALSE,FALSE,FALSE,day
2,Clearwater,Pinellas_FL,FL,79,62,10,8.1,0,Scattered Clouds,FALSE,FALSE,TRUE,night
2,Glendale,Maricopa_AZ,AZ,60.1,22,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Detroit,Wayne_MI,MI,90,37,10,17.3,0,Clear,TRUE,FALSE,FALSE,day
2,Franklin,Delaware_NY,NY,63,54,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,West Chester,Chester_PA,PA,57,72,10,7,0,Cloudy,FALSE,FALSE,TRUE,day
2,Santa Rosa,Sonoma_CA,CA,55,93,10,3.5,0,Clear,FALSE,FALSE,TRUE,night
2,Baton Rouge,East Baton Rouge_LA,LA,79,69,10,8,0,Fair,FALSE,FALSE,TRUE,night
2,Hialeah,Miami-Dade_FL,FL,80.1,62,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Manassas,Prince William_VA,VA,36,100,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Chicago,Cook_IL,IL,37.9,89,4,17.3,0.02,Light Rain,FALSE,FALSE,FALSE,twilight
2,San Jose,Santa Clara_CA,CA,44.6,87,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Leander,Williamson_TX,TX,97.2,24,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Apex,Wake_NC,NC,48,100,1.5,6.9,0,Overcast,FALSE,FALSE,TRUE,day
3,San Lorenzo,Alameda_CA,CA,53.1,47,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Elkridge,Howard_MD,MD,66.9,79,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,North Chicago,Lake_IL,IL,30,85,10,8.1,0,Overcast,FALSE,FALSE,TRUE,day
3,Long Beach,Los Angeles_CA,CA,66,63,5,6.9,0,Haze,TRUE,FALSE,FALSE,day
2,Wheaton,DuPage_IL,IL,38,76,10,28,0,Cloudy / Windy,FALSE,FALSE,TRUE,day
2,Willits,Mendocino_CA,CA,54,90,10,0,0,Light Rain,FALSE,FALSE,TRUE,day
2,East Hartford,Hartford_CT,CT,50,100,2,9.2,0.03,Light Rain,FALSE,FALSE,FALSE,day
3,Raleigh,Wake_NC,NC,75,84,10,13,0,Cloudy,FALSE,FALSE,FALSE,day
3,Baldwin Park,Los Angeles_CA,CA,80.6,21,10,3.5,0,Clear,TRUE,FALSE,FALSE,day
3,Jacksonville,Duval_FL,FL,68,76,10,8.1,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,43,49,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Hesperia,San Bernardino_CA,CA,98.6,14,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Pope Valley,Napa_CA,CA,64.9,68,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,91,42,10,15,0,Partly Cloudy,FALSE,FALSE,TRUE,twilight
2,Henrico,Henrico_VA,VA,89,46,10,9,0,Fair,FALSE,FALSE,TRUE,day
3,Mc Lean,Fairfax County_VA,VA,59,93,2,10,0.33,Heavy Rain,FALSE,FALSE,FALSE,day
2,Conway,Horry_SC,SC,37.4,65,7,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Utica,Oneida_NY,NY,56,93,10,17,0.02,Cloudy,FALSE,FALSE,FALSE,twilight
2,Spartanburg,Spartanburg_SC,SC,73,69,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Wayne,Chester_PA,PA,75.2,61,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Escondido,San Diego_CA,CA,51,86,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Elk Grove,Sacramento_CA,CA,91.9,23,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Cookeville,Putnam_TN,TN,79,74,4,0,0,Haze,FALSE,FALSE,FALSE,day
2,North Port,Sarasota_FL,FL,55.4,67,10,11.5,0,Clear,FALSE,FALSE,FALSE,night
2,San Antonio,Bexar_TX,TX,75.9,85,3,13.8,0,Haze,FALSE,FALSE,FALSE,day
3,Louisville,Jefferson_KY,KY,93.9,47,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Raleigh,Wake_NC,NC,70,100,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
3,La Puente,Los Angeles_CA,CA,66.2,88,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Elysburg,Northumberland_PA,PA,62.1,86,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,100.9,30,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Philadelphia,Philadelphia_PA,PA,39.9,45,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Watervliet,Albany_NY,NY,74,82,7,0,0.02,Light Rain with Thunder,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,54,93,5,4.6,0.02,Overcast,FALSE,FALSE,TRUE,day
3,Riverside,Riverside_CA,CA,92,34,10,5,0,Fair,FALSE,FALSE,FALSE,day
4,Kansas City,Platte_MO,MO,69.1,32,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,85,55,10,12,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Baldwin Park,Los Angeles_CA,CA,60.8,88,7,3.5,0,Overcast,FALSE,FALSE,FALSE,night
2,Seattle,King_WA,WA,64,60,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Riverside,Riverside_CA,CA,66.9,52,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Lehi,Utah_UT,UT,74,48,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Springfield,Fairfax County_VA,VA,53.1,95,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,75,73,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,36,64,10,8.1,0,Mostly Cloudy,FALSE,FALSE,TRUE,night
2,San Juan Capistrano,Orange_CA,CA,70,81,10,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Philipsburg,Centre_PA,PA,80.1,45,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Tucson,Pima_AZ,AZ,48.2,34,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Anaheim,Orange_CA,CA,80.1,27,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Cardiff By the Sea,San Diego_CA,CA,76,62,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Moro,Sherman_OR,OR,37.9,89,8,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Toledo,Lucas_OH,OH,71.1,93,2.5,15,0.2,Thunderstorms and Rain,FALSE,FALSE,FALSE,day
3,Columbus,Franklin_OH,OH,51.1,66,10,4.6,0,Overcast,FALSE,FALSE,FALSE,twilight
2,East Palatka,Putnam_FL,FL,82,79,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,82,54,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Gates,Marion_OR,OR,42.1,82,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
3,Schenectady,Schenectady_NY,NY,84.2,30,15,5.8,0,Scattered Clouds,TRUE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,56,34,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,84,67,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,66.9,84,8,0,0,Clear,FALSE,FALSE,FALSE,night
2,North Las Vegas,Clark_NV,NV,106.5,16,10,17.3,0,Clear,TRUE,FALSE,FALSE,day
3,Kissimmee,Osceola_FL,FL,64,75,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
